,Comments,Date,Product,Ratings,Reviews,Title
7,Was this review helpful to you?, February 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,LOVE THESE.. granted they are big like the old school ones but they are VERY comfortable and I personally had problems with the earbud type because they always fell out of one ear and I also did like the fact that you could hear the background noise.. My husband was behind me talking and the yelled and I STILL didnt hear him ( hey reason enough to buy them).. and the mic works great as well,LOVE THESE
8,One person found this helpful. Was this review helpful to you?, January 21 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,It's not comfortable at all.. for small heads only.,Not comfortable.
9,Was this review helpful to you?, August 24 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Very good set of headphone for under $20 I recommend them to anyone looking for a decent set of headphones in this price range,Great Value
0,Was this review helpful to you?, February 21 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,In-ear headphones are uncomfortable for kids. This are very comfortable plus have a mic. price is great and the sound very good. U got an extra pair.,Great for kids
1,Was this review helpful to you?, May 15 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"They're good, the cushions doesn't put strain on your ears . Its jus the drivers inside that makes the sound not so rich. But overall I'll recommend these. If you want these to sound they're best I recommend getting an equalizer","They're good, the cushions doesn't put strain on your ears"
2,Was this review helpful to you?, June 14 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,"I like these but I bought a Hifi Elite headset at the same time. The bass/sound quality of the Hifi Elite is better, but these are good go leave near my PC for Skype etc.",I like these but I bought a Hifi Elite headset at ...
3,Was this review helpful to you?, February 3 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,These are great. I have beats as well and these sound just as good! I went back and ordered 4 i more for everyone in my family. Bonus.. I find them sooooo comfy,Great sound
4,Was this review helpful to you?, March 1 2018,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"Used twice now, so far, so good! Headphones are just a little smaller than expected but it's not a huge deal.",so good! Headphones are just a little smaller than expected ...
5,Was this review helpful to you?, April 24 2018,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,They did not last one year. One side stopped working,Two Stars
6,Was this review helpful to you?, November 1 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,2.0 out of 5 stars,"The ear size is too small and uncomfortable to wear, he sound is not good as expected",he sound is not good as expected
7,Was this review helpful to you?, January 15 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"These headphones are great, the microphone is a massive increase in quality from my last one. Fairly comfortable as well for almost constant use. I can't really notice a difference in sound quality, but that is probably because I don't care or pay attention, but it does sound pretty good to me.","These headphones are great, the microphone is a massive increase in quality ..."
8,Was this review helpful to you?, January 4 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"Nice product, my kid was excited. He feels hood now because he knowwwwws not to ask for my Beats. Lol
They are loud, foldable, and stylish.",NICE
9,Was this review helpful to you?, March 1 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Lightweight. Sturdy. Use for professional radio shows on the road. Surprised at how good sound quality was on play back and record.,Excellent Headphones
0,One person found this helpful. Was this review helpful to you?, May 4 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,Had to return it due to poor sound quality.,One Star
1,Was this review helpful to you?, February 17 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,"I bought these for work. They are very comfortable, I do wish that the cord could have been a foot longer, but it is not that big a deal.",NICE HEADPHONES FOR THE PRICE.
2,Was this review helpful to you?, December 26 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,Unfortunately the metal piece that inserts into the device broke off the first time these were used. We did buy others of the same (different colors though ) that work well! Giving 3 out of five because 2 out of three of our headphones were good.,Be careful inserying cord into your device!
3,Was this review helpful to you?, March 13 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,The headphones are great. Can't beat the price.,Great headphones
4,Was this review helpful to you?, October 30 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I love these. I have an issue with background noise making it very hard to hear while talking on phone. These drown out the noise and the voices are crystal clear. I have had great feedback from my listeners as well who say they can hear me crystal clear too. Over all I am very, very happy with this purchase. I have spent a lot more for a lot less product.",Excellent for the dollar
5,One person found this helpful. Was this review helpful to you?, January 19 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,My husband needed a work headset without a bulky microphone but that stayed on easily and blocked out sound. these work nice.,"Great price, size and sound."
6,One person found this helpful. Was this review helpful to you?, June 17 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,1.0 out of 5 stars,"It was nice the first few weeks, but after about 2 weeks the right ear of the headphone stopped working. And now the headphone stopped working altogether. I bought this about a month ago. I'm not judging but this is kind of unexpected.",Not exactly what I had in mind
7,Was this review helpful to you?, April 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,3.0 out of 5 stars,Comfortable to wear. It sounds great for study jams! The microphone though did not last very long. I had this for about 4 months and the microphone just stopped working.,Comfortable and great sound
8,Was this review helpful to you?, December 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"they work and sound great, thank you",Five Stars
9,Was this review helpful to you?, September 10 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,4.0 out of 5 stars,Really good headphones. Fairly priced.,Nice item
0,Was this review helpful to you?, December 10 2016,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,Best purchase I have made in a long time. Sound is excellent and very well made for the reasonable price. Bought 2 for gifts and they love them.,Great buy!!!
1,Was this review helpful to you?, January 5 2017,AILIHEN I60 On Ear Headphones with Microphone for iPhone iPad Laptop...,5.0 out of 5 stars,"I bought these for my boyfriend for Christmas. He wanted something with the ""Beats"" look so I told him to search Amazon and he found these. The delivery was quick and my boyfriend absolutely loves them. He uses them Id say 5 days a week when hes on Xbox. Quality and sound are great and couldn't beat the price! Great buy, totally recommend.",Great Christmas gift
