,Date,How Helpful,Review Contents,Score,Title
176,"on August 24, 2011","
      One person found this helpful.
    ",These earphones have brought a whole new dimension to our TV viewing. Either of us can watch a program while the other does something else that might be disturbed. We also find that they give better separation of voice from background on many shows. Particularly helpful when accents are involved.,5.0 out of 5 stars,"Liked the first so well, I bought a second for my wife."
177,"on August 25, 2011","
      One person found this helpful.
    ",These new headphones allow me to hear without distrubing others in the room for hours at a time. Combined with the other speakers for the TV we have theater sound without the blasting. Great buy and great headphones.Sennheiser RS120 926 MHz Wireless RF Headphones with Charging Cradle,4.0 out of 5 stars,Sennheiser 120's Great Soud-Quiet Room
178,"on April 23, 2016",,"These over the ear headphones provide more than adequate volume with amazing sound quality.  This is a an excellent product and an amazing value.  Both my wife and I have used these for years; however, they don't hold up well when sat on or dropped on a hard surface, so be careful.",5.0 out of 5 stars,... the ear headphones provide more than adequate volume with amazing sound quality
179,"on November 9, 2015","
      One person found this helpful.
    ",Disappointed that it only has an analog input but for that I would have given it 5 stars,4.0 out of 5 stars,Four Stars
180,"on January 23, 2017",,"These work great. No longer have to have closed captions on, since the dialogue comes through much better.",4.0 out of 5 stars,Love these.
181,"on April 19, 2015",,"Works great, this was a replacement one after my original one got sat on.  I love how the headphones can quiet the background noise and bring out the talking voices.  I've worn them while going upstairs and can still receive the signal.  My only reason for 4 stars is the expense and perhaps I wish it could tune to the radio.  Nonetheless, I would recommend.",4.0 out of 5 stars,Brings out the voices and lowers the background noise
182,"on August 2, 2015","
      One person found this helpful.
    ","these are great, and perfect item to allow movie watching without disturbing everyone in the house.  they also work with any music player or smart phone to allow cordless music listening",5.0 out of 5 stars,"these are great, and perfect item to allow movie watching without ..."
183,"on November 27, 2017",,"Liked them so much, I bought a second  pair",5.0 out of 5 stars,Five Stars
184,"on February 21, 2017",,excellent product.,5.0 out of 5 stars,Five Stars
185,"on November 24, 2015",,"My first headphones lasted many years.  When they stopped working, these were the perfect replacement.",5.0 out of 5 stars,Great wireless headphones
186,"on May 28, 2014","
      One person found this helpful.
    ","Love them. Use them all the time, as my husband refuses to watch tv, and if he hears even the smallest swear I hear it. I'd bye another pair.",5.0 out of 5 stars,headphones
187,"on February 26, 2015","
      One person found this helpful.
    ",Lightweight and great sound. These are very comfortable with the padding on the top.,5.0 out of 5 stars,Comfortable and great audio
188,"on August 13, 2016",,"Use these frequently, sound great, fits well.",5.0 out of 5 stars,"sound great, fits well"
189,"on October 30, 2015",,"Plug and play, works very good.  It is not Bose or anything but the sound is excellent for my taste.",5.0 out of 5 stars,works very good. It is not Bose or anything but the ...
190,"on March 12, 2018",,connects very easy to the main system,5.0 out of 5 stars,Five Stars
191,"on December 6, 2015",,great product. As ad. Volume knob becomes a bit shaky after 3 years of usage (yet still usable).,4.0 out of 5 stars,Four Stars
192,"on September 11, 2015",,"Already have one set of headphones, now my spouse cause this other set at the same time. We have to charge them separately.",5.0 out of 5 stars,"Already have one set of headphones, now my spouse ..."
193,"on April 28, 2014","
      One person found this helpful.
    ",We use it with the set that came with the recharging base The same headset with the same great results. Easy to use and what a difference,5.0 out of 5 stars,wow
194,"on January 3, 2015",,These headphones and system have been a wonderful item in my house. My husband can't hear well and with the system being plugged into the surround sound he can listen to the tv without blasting me out of the house and also hear his show when the grandchildren are over playing. When I want to watch I just listen to the tv volume that's good for me and he wears his headphone. Happy family!,5.0 out of 5 stars,These headphones and system have been a wonderful item in my house
195,"on June 11, 2015","
      One person found this helpful.
    ","Good sound quality, comfortable. Batteries last many, many hours on one charge.",5.0 out of 5 stars,Comfortable
