,Date,How Helpful,Review Contents,Score,Title
253,"on January 26, 2017","
      One person found this helpful.
    ","I can walk around (1 floor, multiple rooms, 1500sq ft) while listening to music, or watch TV without disturbing people.  Sound quality is very good.  I still prefer high quality speakers for music, but I capture some fine details with headphones that are lost in open air listening.  So overall, they're audiophile quality.Agonized a little between these and the RS 175, but I prefer the open back with more spacious soundstage and cooler more comfortable velour ear pads in the RS 185.  Some reviewers were not that impressed with simulated surround sound in headphones including the RS 175 and I find the greatly enhanced stereo effect with headphones compensates for loss of true surround sound -- JMHO.",5.0 out of 5 stars,Great headphones
254,"on July 30, 2016","
      8 people found this helpful.
    ",Audio drop out frequentlyl..  called customer support.  They said it competed with wireless router channels.  they said to turn off wireless router for 15 minutes  and it would settle on a channel and fix it self.  That did not work.  I have several of their products..  However Very disappointed with product.  Customer svc is no help.,1.0 out of 5 stars,However Very disappointed with product
255,"on January 17, 2017","
      2 people found this helpful.
    ","These are nice headphones, really too expensive for what they are, the quality is nice, they are nice and clear, but they are no audiophile headphones at all, and don't get as loud as I would have hoped.  Honestly I would not buy these again, there are several cheaper alternatives, but these are nice and easy to use, and they don't have any distortion.",4.0 out of 5 stars,"These are nice headphones, really too expensive for what they are"
256,"on March 1, 2016","
      2 people found this helpful.
    ","I had a couple of challenges hooking them up, but that had as much to do with the receiver as the headphones.  The important thing to me was that they have plenty of volume.  My hearing stinks after a tour in VN.  I can't opine on the nuances of the quality of the sound because of that hearing.  They are hooked up to the ""center"" speaker output so I get to actually hear the dialogue and not the music.  It seems like every movie and TV program these days have background music so d---ed  loud one would think it was an MTV music video!  They squeeze my generous size head but the band will probably stretch with time.",4.0 out of 5 stars,Good and Loud
257,"on June 22, 2017","
      One person found this helpful.
    ","Here's the scoop.  I didn't buy this for its quality of sound, I bought it because every review said the earphones were very comfortable and they are.  I wear them to watch TV late at night and sometimes to understand the dialog better when accents etc. are involved.  The point is I keep them on for long periods and I forget that I have them on.  That pinched feeling, that was even attributed to the RS 175 phones, is a bummer in the summer.",5.0 out of 5 stars,I bought it because every review said the earphones were very comfortable and they are
258,"on February 24, 2018",,"To start with i'm a aircraft technician, a hardcore gamer in my free time, been into computers now for the last 25+ years.I have had Sennheiser headsets with wires before and loved them, but I hated the wires.So I got to a point where money was not really an issue for me, I wanted wireless and I didn't want to go down in quality while doing so.I set out to find a good wireless headset, I tried a bunch of different once from different brands and also Sennheiser, But to be honest with you they were all really bad.There were always a hiss sound from the electronics or the range sucked and quality was pretty poor.So I kinda gave up finding some.Then Sennheiser came out with the RS 185, I heard they got rid of the hiss and had great connection with the new tech.So I went for it and tried them out, the good thing with Sennheiser if you don't like them, just return them.I LOVE!!!!! this headset, this is so far and beyond the best headset I've ever had.There is no hiss what so ever, it's simply perfect. Everything amazes me about them, the quality is great.I have them on over 12+ hours a day at times and I still don't run out of power.The range is impressive even trough multiple walls in my apartment, they don't have unlimited range of course and the range is lower if the connection side of the headset is not facing the way of the receiver.But still not a problem, it more than you would expect it to be.If you are a gamer like me, then you will need an external microphone, this might be a deal breaker for some.For music listening and TV use, Amazing just go for it.I love having the base to charge them when i'm not using them so they are always ready for use.I've had them for some years now and i'm still running on the same battery and it shows no decline in battery life per charge.This is with many hours of use every single day.To end this, if wireless is what you are after and you don't need a microphone, then this is it, this is the headset you are looking for.",5.0 out of 5 stars,Hands down the best headset I've ever had.
259,"on March 29, 2015","
      21 people found this helpful.
    ","I would give the RS185 five-of-five stars if the optical audio port could process all streaming formats. It delivers the audio from Netflix and a few other video streams; it does not deliver audio from Amazon, Hulu and U-Tube video streams. The RS185 audio codec is evidently limited to PCM and fails to decode other formats (like from Amazon). My Yamaha YAS-93 sound bar has no problem in decoding all streams so the RS185 failure is a design issue. I did solve the problem by going analog when viewing video streams from Amazon, Hulu, and U-Tube. However, this solution adds yet another cable to my cable bundle and I have to remember to flip the RS185 select switch to analog.",3.0 out of 5 stars,Good product but codec needs work
260,"on April 28, 2016","
      2 people found this helpful.
    ","I bought the Sennheiser RS 185 Wireless Headphones for my wife for Xmas 2015 because she always complained about the TV being too loud especially with movies over Netflix.  These headphones make the speech much clearer even though if you connect to your TV with the optical cable you lose the automatic volume control feature.  A word of warning!  If you have a pacemaker (which I have) the instruction book says you need to keep the headphones at least 3.9 inches from the pacemaker, otherwise the powerful magnets in the headphones could interfere with your pacemaker.  The controls on the headphones take a little getting used to but the learning curve is pretty quick, or other tactile aids can be added.  The ear cups do become a little uncomfortable after hours of wear.  The batteries have held up well for the past 5 months.  I do have some concern about whether or not these earphones are doing any harm to my hearing, but the improvement of relations in my home and my being able to enjoy movies again  make them well worth while.",5.0 out of 5 stars,Good product
261,"on June 10, 2016",,Not what I expected.,3.0 out of 5 stars,Three Stars
262,"on November 20, 2015","
      One person found this helpful.
    ","It's a great wireless headphone, like RS 180, but not a huge improvement in sound quality. Compared to RS 220, it's not for audiophile. In terms of sound quality and balance, RS 220 is still the best among Sennheiser wireless headphones. It's a shame Sennheiser discontinued RS 220 because of some issues. It might figure that wireless never catches audiophile. In 1996, Sennheiser introduced IS 850 and it has HD 650 sound quality but it was priced at $1,200. It seems that Sennheiser gives up achieving audiophile sound quality on wireless headphones since these headphones are targeted at people watching TV or playing games, not listening to music. The new RS 185 or RS 195 are too pricey. I would rather buy RS 180 or RS 220 for less money.",3.0 out of 5 stars,It's a great wireless headphone
263,"on December 4, 2017",,"I received the RS 185s as a gift for my birthday and have used them for three months now. The 185s, despite them being limited to 40-45 of the docking station, are superb headphones. Highs, mids, and lows are all well defined and fairly neutral. They are relatively comfortable and light, even for being wireless. The battery life is also long, they have lasted well past 12 hour on a single charge. Overall, good headphones and well worth the money.",5.0 out of 5 stars,Superb
264,"on April 6, 2017","
      One person found this helpful.
    ",Over the last 15 years I've tried several hearing aids with TV but none really helped until I bought this Sennheiser product.  It is excellent.  So much so that I bought a second headset for my other home.,5.0 out of 5 stars,Highly recommended.  I bought a second unit.
265,"on June 10, 2017",,240-200 I fell so bad,1.0 out of 5 stars,One Star
266,"on June 7, 2017","
      One person found this helpful.
    ","Great quality, a little hot on the ears after a while... but worth it...",5.0 out of 5 stars,"Does the job, well"
267,"on September 25, 2015",,"It's wireless but the sound quality matches even wired HD 598 and HD 600. The new version is also easier to control, with on/off toggle on the headphone itself and auto-off when you put it back on charger.In short it's perfect. My only complaint is that amazon.com cannot ship it to my country, so I had to buy it from amazon.de instead (and also cheaper!)",5.0 out of 5 stars,Perfect!
268,"on January 18, 2016","
      4 people found this helpful.
    ",Befores this version Sennheiser's wireless system was called Kleer and it was great. But they had to licence it. So now in this new version they changed it to their own. And it sucks ! The sound breaks up very easily compared to my rs180. The range is much worse than before in the previous version. I feel cheated !!,1.0 out of 5 stars,... Sennheiser's wireless system was called Kleer and it was great. But they had to licence it
269,"on August 14, 2016",,Great sound and battery life.  Only downside for me is they are not as comfortable as the sennheiser hd558 that I used to own.,4.0 out of 5 stars,Very good
270,"on August 4, 2017",,Perfect,5.0 out of 5 stars,Five Stars
271,"on August 1, 2017",,"Just another example of chines junk, You people should be ashamed for charging $210 for these and not only is the 300 foot range a Lie, It's not even close.",1.0 out of 5 stars,"Just another example of chines junk, You people should ..."
272,"on October 30, 2015","
      6 people found this helpful.
    ",Constantly not working.  No contact information for company to get help.  Hard to use.  Would never buy these again.  My almost $400. down the tube.,1.0 out of 5 stars,Constantly not working. No contact information for company to ...
