,Date,How Helpful,Review Contents,Score,Title
238,"on February 14, 2015","
      15 people found this helpful.
    ","I've owned this headset for a few days now, and my opinion on the headset has changed overtime. I will be comparing it to the other headsets that I own (I know these are not specifically for music): Razer Megaladon, Sennheiser G4ME Zero, and Sony Gold Wireless Headset.Out of the box:In the box, you will get the headsets (obviously), a flat noodle like cable to connect your headset to your phone if you so choose, and a little baggy. Scarce accessories in the box, but not a huge con.Design/Comfort:I pulled the headset out of the box and unfolded it. The first thing that happened was the clamp pinching the skin between my forefinger and my thumb. Let me say this: It hurt. It's a metal clamp, so it is solid in design. But, I recommend you make sure you unfold the headset from the ear cuffs, and not like an idiot like myself. If Sennheiser put some sort of stretchable band over the metal hinge or rubber in the inside of the hinge, it would prevent idiots like myself from pinching my skin each time I unfold it.Next, I noticed the the ear cans themself are really small. At first I thought I somehow got the ""on-ear"" versions (even though they don't exist). But, I guess I have big ears because the ear cans don't fully cover my ears. The plush part sits on top of my ear in some places. Furthermore, the cans are not that deep either. Again, if you have big ears, they will touch the inside of the can.In comparison, I had the same issue with the Razer Megalodon. And,  I had to spend 2 weeks making my ears get used to that pain and pressure. But, after I broke them in, they felt wonderful. The Sennheiser G4ME Zero headset, on the other hand, are absolutely wonderful. So comfortable. So big. So perfect. The fully encompass my ears. The leather with memory foam inside are so soft. And, the cans are so deep that my ears don't touch the inside. I really wish that Sennheiser designed their Urbanites more like the Zero. Would have been so much better.As for the quality in design, I don't see how  I could break these. Super solid build. Band stretches and contorts without any creaking. The cans feel solid. The plush ear cuffs are hard at first, but I know they will soften over time. First time wearing these things,  I was super disappointed. It hurt and felt so rigid and small. After a few days, my ears are starting to get used to the feeling and the plush is already starting to soften up. I'm sure they will feel better over time.Furthermore, these things are really bulky. First time seeing myself in the mirror with these things on, I looked like a cyborg.Features:The touch sensitive control panel on the right ear can is super cool. I've never come across something like that before. So, (like an idiot) I kept touching the control panel. Accidentally pausing or playing songs whenever putting the headset on or off. Or even making phone calls. Yes, this thing can redial the last call you've made. You can play, pause, change volume, move tracks, fast-forward/rewind, answer calls, reject calls, redial, and manage conference calls all from the control panel. Super cool.The wire that is included is a huge plus. Gives you the opportunity to switch back and forth if you need to. Since, this thing has Bluetooth 4.0 and aptX , you can listen to very high quality music wirelessly. However, let's say your phone only has Bluetooth 4.0 and NOT aptX, then your Urbanite will NOT produce aptX quality sound. It will be limited to the Bluetooth 4.0 on your phone. Therefore, if you're listening to higher quality music than the Bluetooth 4.0 can transmit, then you're missing out. The cable will then allow you to listen to higher quality music without the bandwidth limitation of the Bluetooth.I haven't touched the baggy since I got it out of the box.Sound:I charged the headset for awhile before testing them out (I recommend you let it charge for a few hours first). My first impression was the same as my impression with the comfort: disappointment. The drivers seemed to be really rigid and tight. The treble trailed off really quickly. The mids seem veiled (kinda like they were in the background). The bass was harsh and rigid. It almost sounded like it was coming from dual 15"" subwoofers inside the trunk of a 40 year old car. More rattling then pounding bass. The first thing I thought was: Sennheiser...why???I put all the EQ's in my phone to flat. I then listened to some rock/heavy metal. It was good. Not great. The bassline was almost non existent. The mids were a bit soft. The treble was clear in the parts it didn't trail off. So, I then put a mix playlist on my phone including: rock, heavy metal, techno, house, DnB, orchestral dubstep, and trap. Then, I set the headset aside for four hours.After that, I plugged in my Urbanites into the Creative Soundblaster Omni 5.1 Surround Sound external soundcard attached to my computer. I listened to music from there, and it sounded good. Much better than initially.Then, I hooked up my Urbanites to my phone, and started to mess with the EQ as I switched between songs. Overtime, the Urbanites started to sound better and better. On the EQ in my phone, all I did was add ""soft bass"" and then amplified the bass just a tad bit while leaving everything else flat. (I recommend listening to Arkasia - Gate 74. It has the mids and highs of the parts containing classical style music, but since it is still ""electronic music"" you will get good source of bass, too. Great song to use to adjust your EQ to your liking. Your ears will thank you.)Now, they sound really good. Still not amazing, though. My $200 Sennheiser G4ME Zero headset sounds so much better than my Urbanites. The bass is richer and the music sounds deeper and more natural. And, I believe that is mostly due to the fact that the Zero's actually engulf my ears entirely.Pros:-Can get loud-Good clarity in mids and highs after a burn in period-Bass is not overwhelming, so mids don't suffer-After some EQ tweaking, the bass will sound powerful and clear-Solid design and build-Gets more comfortable the longer you wear them-Detachable cable-Touch featuresCons:-Price (don't think these are worth $300 since my $200 Zero's sound infinitely better...and they are meant for gaming more than music)-Bulky-Scarce accessories-Requires time and patience with burn in and EQ adjustment to ensure proper frequency response in the bass-While audio is clear, it is still outperformed by cheaper headset-Not the best for those with bigger earsSennheiser could have done so much more with this headset especially at the asking price. It leaves me wanting more. Really wish the ear cuffs had bigger replacements out there.",4.0 out of 5 stars,"Mixed Feelings. Really want to love this, though."
239,"on March 2, 2015",,"The Sennheiser Urbanite XL Bluetooth headphones deliver a balanced sound signature, but the wireless control panel suffers from design flaws.Pros:+ Powerful, balanced audio performance with crisp highs and rich lows.+ Detachable cable with inline controls for wired, passive use.Cons:- Control panel on right earcup isn't laid out very well.- Not for those seeking massive bass response.Good wireless options, but I would recommend comparing with this version if sound is the most important: http://amzn.to/17K8Sln",4.0 out of 5 stars,"++ Powerful, balanced audio performance with crisp highs and rich lows ++"
240,"on January 21, 2016",,"I read a lot of reviews & watched videos on you tube about these headphones before i made my purchase & expected to have the same opinion that people had but unfortunately I don't. When I 1st tried these headphones, I noticed that the volume was a little too low & it was maxed out on my phone & the headphones. Also they sound  somewhat on the muffled side like you're underwater. I had several of my coworkers take a listen & they said things like ""where's the bass & are these the loudest they go?"" I also feel the bass is a little bit lacking as well. I've been trying 8 hour long headphone burn in clips on You Tube  to see if these would liven up a little bit more but it doesn't seem like it's having much of an effect. It looks like I'll be going back to my Sony MDR-XB950BT's which can get much louder & have more bass.EDIT; March 1st 2016. I ended up buying the Sony MDR-1ABT headphones & those knock the dust of of these! Much cleaner detailed sound.",2.0 out of 5 stars,Left wanting more
241,"on April 26, 2017",,"Top reasons to buy the urbanite xl wireless1) Top notch sound quality through Bluetooth without any noticeable difference2) Bluetooth range far exceedes I was able to get uninterrupted music on the 2nd floor while connected equipment was on the ground floor.3) Battery lasts for a week on a single charge the best among all other Bluetooth brands.4) Built like a tank, will easily last a decade battery excludingTop reasons not to buy1) Could have been lighter2) short cable length3)Ear cushions are a headache to put back once removed",5.0 out of 5 stars,Superior wireless experience
242,"on November 16, 2016","
      One person found this helpful.
    ",They're really uncomfortable to wear with spectacles. Couldn't wear them for longer than 3 hours. Returning them today. Didn't expect this from Sennheiser.,1.0 out of 5 stars,They're really uncomfortable to wear with spectacles. Couldn't wear ...
243,"on January 7, 2016",,"Great headphones. I won't say much because these are actually my first set of ""higher"" quality headphones, but they sound great to me and they work well with Ubuntu 14.04 and my android phone.",5.0 out of 5 stars,Great headphones. I won't say much because these are ...
244,"on April 24, 2016","
      2 people found this helpful.
    ",I just purchased these headphones and out of the box the left headphone speaker was broken. I returned them and the second pair of headphones also had a broken left speaker.Before I purchased these headphones I read multiple reviews stating the same problem and I trusted the Sennheiser brand. I learned the hard way that these headphones are a complete POS.,1.0 out of 5 stars,I just purchased these headphones and out of the box ...
245,"on October 13, 2016",,"EDIT: Updated to 2 stars because the pad fell off. Completely useless if a pad falls off. I expect better than this from headphones that cost $200 especially sennheisers.I have owned so many different headphones all across the board, and these win by a landslide, especially with the bluetooth. I wasn't sold on bluetooth until having these. They are so comfortable, powerful, and well balanced. The touch controls really are pretty bad, they are usable, but even after you get used to it they will still do unexpected things.",2.0 out of 5 stars,My favorite headphones out of the dozens I have owned.
246,"on September 28, 2015",,"The best wireless Senns cans I have ever tried. I like the bass levels of this one, which balances out the treble of the entire thing pretty excellently.",5.0 out of 5 stars,The best wireless Senns cans I have ever tried
247,"on December 24, 2015",,BEST of The BEST IN WIRELESS HEADPHONESCLARITYBASSVERY QUALITY SOUND,5.0 out of 5 stars,BEST WIRELESS
248,"on August 25, 2015",,Great device if one loves a decent bass. Very robust product.,4.0 out of 5 stars,Four Stars
249,"on December 22, 2015","
      2 people found this helpful.
    ","These headphones are literally garbage unless you want to exclusively listen through Bluetooth, these are not made for desktops, gaming, or movies. I got these as a Christmas gift and I plan on asking for a return. I don't use Bluetooth for anything, they are worthless to me. I tried listening to Netflix and spotify through my desktop and the levels and audio are so over the place it gave me a headache just attempting to test them out. The music, ambient noise and voices in shows and movies are not balanced, certain sounds will be louder or quieter than others, forcing you to adjust the volume or levels constantly. These are made for listening through wireless speakers or your smart phone, they are not made at all for everyday use in an office or home environment with the included auxiliary cord. Go buy Audio Technicas for half the price, or Sennheiser 558's if you want something decent for multiple uses at home.",1.0 out of 5 stars,terrible quality for anything other than Wireless listening
