,Date,How Helpful,Review Contents,Score,Title
83,"on November 28, 2017","
      One person found this helpful.
    ","Bose SoundTrue Around-Ear Headphones II - Sound quality is much better i will give that as 8 out of 10 but Sennheiser HD 4.40 i will give 6.5 out of 10but for the price and Bluetooth i will say this is great one. however, if you are looking for a really good sound quality of Around Ear Headphone... then you might want to try it first.But i am satisfied with mine^^",4.0 out of 5 stars,Headphone~~~~~~
84,"on February 7, 2018",,"I have been using these headphones for the past week, and they're some of the best headphones I have used in a long time. NFC pairing was lightning fast, ear cushions are comfortable, however it can feel a little tight and uncomfortable after a long time with them on (around 2-3 hours consecutively), no active noise cancelling but they do a great job isolating noise due to around ear design and closed back. For the price, I think these are some of the best headphones you can get.",4.0 out of 5 stars,"Amazing Headphones, Amazing Price"
85,"on February 20, 2018",,"Great headphones. I use them everyday. Sound is excellent (although I am not a pro). Bluetooth connections works perfectly. Sometimes I am in the upstairs in my apartment and still hear it perfectly. The only con is that you must have very small ears, otherwise do not buy it or consider it on ear, instead of over ear, as it can hurt if used during hours. I have very small ears and if I dont  manage to place them in the right position, it ends up hurting a little.",4.0 out of 5 stars,Great headphones but do not buy if you don't have small ears.
86,"on November 4, 2017","
      One person found this helpful.
    ",It sounds well. Documentation is poor. It bit smaller for being over the ears.,4.0 out of 5 stars,Great for the price
87,"on February 16, 2018",,Amazing sound. Had to return because blue tooth has too much latency for guitar playing which is what I was hoping to use these for. However they sound amazing and are super comfortable.,5.0 out of 5 stars,Amazing sound. Had to return because blue tooth has ...
88,"on April 13, 2018",,I think I've already popped the left driver... Bass sounds crunched in it now.  Though it could be my pre-amp. Play with the source volume and the headphone volume to find the butter-zone.,4.0 out of 5 stars,I think I've already popped the left driver.. ...
89,"on March 9, 2018",,"I was very disappointed with this headphone from Sennheiser. I read reviews that indicated it was a good value for the price. It was very painful to wear and the sound was very muddy. Even after a week of  use, the sound did not improve even after my ears adjusted to the sound signature. These headphones are more on-ear since the ear cups are so small. Sennheiser has much better models that this  HD 4.40. I recommend people look at those if they like the Sennheiser signature sound.",1.0 out of 5 stars,Worst Sennheiser Product. Do not believe the hype.
90,"on December 30, 2017",,Got this as a gift for my husband. He mentioned JBL or Bose but I chose this product because of its reviews and ratings. I’m glad I did. Others told me it’s a better product than others and my husband is very happy...and I got a great deal on it too. Win win!,5.0 out of 5 stars,Great set of headphones according to husband
91,"on April 8, 2018",,"These fit pretty well, have crystal clear sound, and pair pretty easily. No complaints from me, for what's the cheapest brand name product in the segment.",5.0 out of 5 stars,"These fit pretty well, have crystal clear sound"
92,"on February 14, 2018",,Finally found a great pair of BT headphones. I wear these approximately 6 hours a day without any discomfort. I previously used the skullcandy and these have far superior sound quality as well as battery life.,5.0 out of 5 stars,"Excellent quality, all day comfort headphones"
